Subj,Ratings,ColorID,BodyNum,ShapeStr,ShapeC,Warmness,WarmnessC
45,0.749,Y,3,Pointy,-0.5,4,1
45,0.2245,H,3,Pointy,-0.5,3,0
45,0.483,G,3,Pointy,-0.5,2,-1
45,0.635,C,3,Pointy,-0.5,1,-2
45,0.762,B,3,Pointy,-0.5,2,-1
45,0.5595,P,3,Pointy,-0.5,3,0
46,0.611,R,3,Pointy,-0.5,4,1
46,0.2425,O,3,Pointy,-0.5,5,2
46,0.5655,Y,3,Pointy,-0.5,4,1
46,0.513,H,3,Pointy,-0.5,3,0
46,0.673,G,3,Pointy,-0.5,2,-1
46,0.5775,C,3,Pointy,-0.5,1,-2
46,0.3415,B,3,Pointy,-0.5,2,-1
46,0.338,P,3,Pointy,-0.5,3,0
47,0.3995,R,3,Pointy,-0.5,4,1
47,0.7105,O,3,Pointy,-0.5,5,2
47,0.3115,Y,3,Pointy,-0.5,4,1
47,0.62,H,3,Pointy,-0.5,3,0
47,0.5795,G,3,Pointy,-0.5,2,-1
47,0.568,C,3,Pointy,-0.5,1,-2
47,0.5415,B,3,Pointy,-0.5,2,-1
47,0.5955,P,3,Pointy,-0.5,3,0
48,0.7345,R,3,Pointy,-0.5,4,1
48,0.5565,O,3,Pointy,-0.5,5,2
48,0.413,Y,3,Pointy,-0.5,4,1
48,0.554,H,3,Pointy,-0.5,3,0
48,0.397,G,3,Pointy,-0.5,2,-1
48,0.3345,C,3,Pointy,-0.5,1,-2
48,0.6585,B,3,Pointy,-0.5,2,-1
48,0.4595,P,3,Pointy,-0.5,3,0
49,0.1865,R,3,Pointy,-0.5,4,1
49,0.2735,O,3,Pointy,-0.5,5,2
49,0.758,Y,3,Pointy,-0.5,4,1
49,0.5385,H,3,Pointy,-0.5,3,0
49,0.593,G,3,Pointy,-0.5,2,-1
49,0.4335,C,3,Pointy,-0.5,1,-2
49,1,B,3,Pointy,-0.5,2,-1
49,0.3385,P,3,Pointy,-0.5,3,0
50,0.4925,R,3,Pointy,-0.5,4,1
50,0.4295,O,3,Pointy,-0.5,5,2
50,0.3505,Y,3,Pointy,-0.5,4,1
50,0.497,H,3,Pointy,-0.5,3,0
50,0.5195,G,3,Pointy,-0.5,2,-1
50,0.463,C,3,Pointy,-0.5,1,-2
50,0.5075,B,3,Pointy,-0.5,2,-1
50,0.6625,P,3,Pointy,-0.5,3,0
51,0.558,R,3,Pointy,-0.5,4,1
51,0.3845,O,3,Pointy,-0.5,5,2
51,0.448,Y,3,Pointy,-0.5,4,1
51,0.524,H,3,Pointy,-0.5,3,0
51,0.572,G,3,Pointy,-0.5,2,-1
51,0.555,C,3,Pointy,-0.5,1,-2
51,0.7395,B,3,Pointy,-0.5,2,-1
51,0.7235,P,3,Pointy,-0.5,3,0
53,0.6945,R,3,Pointy,-0.5,4,1
53,0.6855,O,3,Pointy,-0.5,5,2
53,0.1675,Y,3,Pointy,-0.5,4,1
53,0.373,H,3,Pointy,-0.5,3,0
53,0.779,G,3,Pointy,-0.5,2,-1
53,0.8065,C,3,Pointy,-0.5,1,-2
53,0.65,B,3,Pointy,-0.5,2,-1
53,0.3635,P,3,Pointy,-0.5,3,0
54,0.604,R,3,Pointy,-0.5,4,1
54,0.858,O,3,Pointy,-0.5,5,2
54,0.76,Y,3,Pointy,-0.5,4,1
54,0.1795,H,3,Pointy,-0.5,3,0
54,0.2085,G,3,Pointy,-0.5,2,-1
54,0.4205,C,3,Pointy,-0.5,1,-2
54,0.6975,B,3,Pointy,-0.5,2,-1
54,0.8115,P,3,Pointy,-0.5,3,0
55,0.6455,R,3,Pointy,-0.5,4,1
55,0.353,O,3,Pointy,-0.5,5,2
55,0.504,Y,3,Pointy,-0.5,4,1
55,0.3485,H,3,Pointy,-0.5,3,0
55,0.5805,G,3,Pointy,-0.5,2,-1
55,0.5115,C,3,Pointy,-0.5,1,-2
55,0.5515,B,3,Pointy,-0.5,2,-1
55,0.3545,P,3,Pointy,-0.5,3,0
56,0.811,R,3,Pointy,-0.5,4,1
56,0.7465,O,3,Pointy,-0.5,5,2
56,0.8685,Y,3,Pointy,-0.5,4,1
56,0.4965,H,3,Pointy,-0.5,3,0
56,0.6535,G,3,Pointy,-0.5,2,-1
56,0.1715,C,3,Pointy,-0.5,1,-2
56,0.233,B,3,Pointy,-0.5,2,-1
56,0.2315,P,3,Pointy,-0.5,3,0
57,0.8,R,3,Pointy,-0.5,4,1
57,0.8,O,3,Pointy,-0.5,5,2
57,0.7895,Y,3,Pointy,-0.5,4,1
57,0.6585,H,3,Pointy,-0.5,3,0
57,0.429,G,3,Pointy,-0.5,2,-1
57,0.81,C,3,Pointy,-0.5,1,-2
57,0.746,B,3,Pointy,-0.5,2,-1
57,0.847,P,3,Pointy,-0.5,3,0
58,0.4375,R,3,Pointy,-0.5,4,1
58,0.2905,O,3,Pointy,-0.5,5,2
58,0.303,Y,3,Pointy,-0.5,4,1
58,0.369,H,3,Pointy,-0.5,3,0
58,0.5635,G,3,Pointy,-0.5,2,-1
58,0.7695,C,3,Pointy,-0.5,1,-2
58,0.655,B,3,Pointy,-0.5,2,-1
58,0.775,P,3,Pointy,-0.5,3,0
59,0.6515,R,3,Pointy,-0.5,4,1
59,0.8765,O,3,Pointy,-0.5,5,2
59,0.699,Y,3,Pointy,-0.5,4,1
59,0.7625,H,3,Pointy,-0.5,3,0
59,0.494,G,3,Pointy,-0.5,2,-1
59,0.4645,C,3,Pointy,-0.5,1,-2
59,0.537,B,3,Pointy,-0.5,2,-1
59,0.232,P,3,Pointy,-0.5,3,0
2,0.9035,R,4,Pointy,-0.5,4,1
2,0.712,O,4,Pointy,-0.5,5,2
2,0.5835,Y,4,Pointy,-0.5,4,1
2,0.5155,H,4,Pointy,-0.5,3,0
2,0.1865,G,4,Pointy,-0.5,2,-1
2,0.258,C,4,Pointy,-0.5,1,-2
2,0.4435,B,4,Pointy,-0.5,2,-1
2,0.2425,P,4,Pointy,-0.5,3,0
3,0.308,R,4,Pointy,-0.5,4,1
3,0.4665,O,4,Pointy,-0.5,5,2
3,0.4975,Y,4,Pointy,-0.5,4,1
3,0.7675,H,4,Pointy,-0.5,3,0
3,0.307,G,4,Pointy,-0.5,2,-1
3,0.7075,C,4,Pointy,-0.5,1,-2
3,0.8895,B,4,Pointy,-0.5,2,-1
3,0.848,P,4,Pointy,-0.5,3,0
6,0.822,R,4,Pointy,-0.5,4,1
6,0.6735,O,4,Pointy,-0.5,5,2
6,0.5455,Y,4,Pointy,-0.5,4,1
6,0.8125,H,4,Pointy,-0.5,3,0
6,0.165,G,4,Pointy,-0.5,2,-1
6,0.1855,C,4,Pointy,-0.5,1,-2
6,0.3735,B,4,Pointy,-0.5,2,-1
6,0.396,P,4,Pointy,-0.5,3,0
7,0.6615,R,4,Pointy,-0.5,4,1
7,0.387,O,4,Pointy,-0.5,5,2
7,0.385,Y,4,Pointy,-0.5,4,1
7,0.2805,H,4,Pointy,-0.5,3,0
7,0.332,G,4,Pointy,-0.5,2,-1
7,0.3485,C,4,Pointy,-0.5,1,-2
7,0.2975,B,4,Pointy,-0.5,2,-1
7,0.0715,P,4,Pointy,-0.5,3,0
8,0.4,R,4,Pointy,-0.5,4,1
8,0.77,O,4,Pointy,-0.5,5,2
8,0.403,Y,4,Pointy,-0.5,4,1
8,0.335,H,4,Pointy,-0.5,3,0
8,0.237,G,4,Pointy,-0.5,2,-1
8,0.819,C,4,Pointy,-0.5,1,-2
8,0.459,B,4,Pointy,-0.5,2,-1
8,0.318,P,4,Pointy,-0.5,3,0
9,0.593,R,4,Pointy,-0.5,4,1
9,0.533,O,4,Pointy,-0.5,5,2
9,0.613,Y,4,Pointy,-0.5,4,1
9,0.4775,H,4,Pointy,-0.5,3,0
9,0.392,G,4,Pointy,-0.5,2,-1
9,0.5075,C,4,Pointy,-0.5,1,-2
9,0.5255,B,4,Pointy,-0.5,2,-1
9,0.576,P,4,Pointy,-0.5,3,0
10,0.9195,R,4,Pointy,-0.5,4,1
10,0.963,O,4,Pointy,-0.5,5,2
10,0.9605,Y,4,Pointy,-0.5,4,1
10,0.7735,H,4,Pointy,-0.5,3,0
10,0.5845,G,4,Pointy,-0.5,2,-1
10,0.347,C,4,Pointy,-0.5,1,-2
10,0.765,B,4,Pointy,-0.5,2,-1
10,0.884,P,4,Pointy,-0.5,3,0
11,0.5685,R,4,Pointy,-0.5,4,1
11,0.472,O,4,Pointy,-0.5,5,2
11,0.8465,Y,4,Pointy,-0.5,4,1
11,0.325,H,4,Pointy,-0.5,3,0
11,0.242,G,4,Pointy,-0.5,2,-1
11,0.3645,C,4,Pointy,-0.5,1,-2
11,0.3045,B,4,Pointy,-0.5,2,-1
11,0.332,P,4,Pointy,-0.5,3,0
12,0.6115,R,4,Pointy,-0.5,4,1
12,0.5625,O,4,Pointy,-0.5,5,2
12,0.732,Y,4,Pointy,-0.5,4,1
12,0.5495,H,4,Pointy,-0.5,3,0
12,0.5115,G,4,Pointy,-0.5,2,-1
12,0.7105,C,4,Pointy,-0.5,1,-2
12,0.5605,B,4,Pointy,-0.5,2,-1
12,0.5235,P,4,Pointy,-0.5,3,0
13,0.672,R,4,Pointy,-0.5,4,1
13,0.963,O,4,Pointy,-0.5,5,2
13,0.2155,Y,4,Pointy,-0.5,4,1
13,0.8585,H,4,Pointy,-0.5,3,0
13,0.2375,G,4,Pointy,-0.5,2,-1
13,0.583,C,4,Pointy,-0.5,1,-2
13,0.617,B,4,Pointy,-0.5,2,-1
13,0.8675,P,4,Pointy,-0.5,3,0
14,0.377,R,4,Pointy,-0.5,4,1
14,0.4325,O,4,Pointy,-0.5,5,2
14,0.2285,Y,4,Pointy,-0.5,4,1
14,0.261,H,4,Pointy,-0.5,3,0
14,0.3495,G,4,Pointy,-0.5,2,-1
14,0.4255,C,4,Pointy,-0.5,1,-2
14,0.4075,B,4,Pointy,-0.5,2,-1
14,0.3155,P,4,Pointy,-0.5,3,0
15,0.204,R,4,Pointy,-0.5,4,1
15,0.086,O,4,Pointy,-0.5,5,2
15,0.477,Y,4,Pointy,-0.5,4,1
15,0.6865,H,4,Pointy,-0.5,3,0
15,0.544,G,4,Pointy,-0.5,2,-1
15,0.679,C,4,Pointy,-0.5,1,-2
15,0.8035,B,4,Pointy,-0.5,2,-1
15,0.784,P,4,Pointy,-0.5,3,0
16,0.4545,R,4,Pointy,-0.5,4,1
16,0.775,O,4,Pointy,-0.5,5,2
16,0.807,Y,4,Pointy,-0.5,4,1
16,0.7365,H,4,Pointy,-0.5,3,0
16,0.3405,G,4,Pointy,-0.5,2,-1
16,0.3135,C,4,Pointy,-0.5,1,-2
16,0.6055,B,4,Pointy,-0.5,2,-1
16,0.6795,P,4,Pointy,-0.5,3,0
17,0.7735,R,4,Pointy,-0.5,4,1
17,0.8375,O,4,Pointy,-0.5,5,2
17,0.683,Y,4,Pointy,-0.5,4,1
17,0.807,H,4,Pointy,-0.5,3,0
17,0.296,G,4,Pointy,-0.5,2,-1
17,0.251,C,4,Pointy,-0.5,1,-2
17,0.4835,B,4,Pointy,-0.5,2,-1
17,0.262,P,4,Pointy,-0.5,3,0
18,0.5995,R,4,Pointy,-0.5,4,1
18,0.897,O,4,Pointy,-0.5,5,2
18,0.0725,Y,4,Pointy,-0.5,4,1
18,0.3665,H,4,Pointy,-0.5,3,0
18,0.6905,G,4,Pointy,-0.5,2,-1
18,0.33,C,4,Pointy,-0.5,1,-2
18,0.4325,B,4,Pointy,-0.5,2,-1
18,0.4245,P,4,Pointy,-0.5,3,0
19,0.6575,R,4,Pointy,-0.5,4,1
19,0.316,O,4,Pointy,-0.5,5,2
19,0.476,Y,4,Pointy,-0.5,4,1
19,0.8185,H,4,Pointy,-0.5,3,0
19,0.615,G,4,Pointy,-0.5,2,-1
19,0.5005,C,4,Pointy,-0.5,1,-2
19,0.5385,B,4,Pointy,-0.5,2,-1
19,0.7065,P,4,Pointy,-0.5,3,0
20,0.2255,R,4,Pointy,-0.5,4,1
20,0.2885,O,4,Pointy,-0.5,5,2
20,0.2755,Y,4,Pointy,-0.5,4,1
20,0.368,H,4,Pointy,-0.5,3,0
20,0.5585,G,4,Pointy,-0.5,2,-1
20,0.9915,C,4,Pointy,-0.5,1,-2
20,0.516,B,4,Pointy,-0.5,2,-1
20,0.996,P,4,Pointy,-0.5,3,0
21,0.7355,R,4,Pointy,-0.5,4,1
21,0.4135,O,4,Pointy,-0.5,5,2
21,0.768,Y,4,Pointy,-0.5,4,1
21,0.8825,H,4,Pointy,-0.5,3,0
21,0.313,G,4,Pointy,-0.5,2,-1
21,0.7205,C,4,Pointy,-0.5,1,-2
21,0.853,B,4,Pointy,-0.5,2,-1
21,0.672,P,4,Pointy,-0.5,3,0
22,0.5835,R,4,Pointy,-0.5,4,1
22,0.8015,O,4,Pointy,-0.5,5,2
22,0.506,Y,4,Pointy,-0.5,4,1
22,0.449,H,4,Pointy,-0.5,3,0
22,0.4695,G,4,Pointy,-0.5,2,-1
22,0.6545,C,4,Pointy,-0.5,1,-2
22,0.403,B,4,Pointy,-0.5,2,-1
22,0.62,P,4,Pointy,-0.5,3,0
23,0.7785,R,4,Pointy,-0.5,4,1
23,0.99,O,4,Pointy,-0.5,5,2
23,0.708,Y,4,Pointy,-0.5,4,1
23,0.6505,H,4,Pointy,-0.5,3,0
23,0.3875,G,4,Pointy,-0.5,2,-1
23,0.331,C,4,Pointy,-0.5,1,-2
23,0.3515,B,4,Pointy,-0.5,2,-1
23,0.3025,P,4,Pointy,-0.5,3,0
24,0.116,R,4,Pointy,-0.5,4,1
24,0.213,O,4,Pointy,-0.5,5,2
24,0.9385,Y,4,Pointy,-0.5,4,1
24,0.193,H,4,Pointy,-0.5,3,0
24,0.7015,G,4,Pointy,-0.5,2,-1
24,0.6215,C,4,Pointy,-0.5,1,-2
24,0.33,B,4,Pointy,-0.5,2,-1
24,0.6035,P,4,Pointy,-0.5,3,0
25,0.4115,R,4,Pointy,-0.5,4,1
25,0.4075,O,4,Pointy,-0.5,5,2
25,0.668,Y,4,Pointy,-0.5,4,1
25,0.522,H,4,Pointy,-0.5,3,0
25,0.2785,G,4,Pointy,-0.5,2,-1
25,0.736,C,4,Pointy,-0.5,1,-2
25,0.672,B,4,Pointy,-0.5,2,-1
25,0.789,P,4,Pointy,-0.5,3,0
26,0.666,R,4,Pointy,-0.5,4,1
26,0.6545,O,4,Pointy,-0.5,5,2
26,0.6475,Y,4,Pointy,-0.5,4,1
26,0.638,H,4,Pointy,-0.5,3,0
26,0.637,G,4,Pointy,-0.5,2,-1
26,0.4365,C,4,Pointy,-0.5,1,-2
26,0.6365,B,4,Pointy,-0.5,2,-1
26,0.384,P,4,Pointy,-0.5,3,0
27,0.9135,R,4,Pointy,-0.5,4,1
27,1,O,4,Pointy,-0.5,5,2
27,0.489,Y,4,Pointy,-0.5,4,1
27,0.6605,H,4,Pointy,-0.5,3,0
27,0.081,G,4,Pointy,-0.5,2,-1
27,0.336,C,4,Pointy,-0.5,1,-2
27,0.1735,B,4,Pointy,-0.5,2,-1
27,0.289,P,4,Pointy,-0.5,3,0
28,0.6815,R,4,Pointy,-0.5,4,1
28,0.7395,O,4,Pointy,-0.5,5,2
28,0.49,Y,4,Pointy,-0.5,4,1
28,0.6315,H,4,Pointy,-0.5,3,0
28,0.179,G,4,Pointy,-0.5,2,-1
28,0.4415,C,4,Pointy,-0.5,1,-2
28,0.43,B,4,Pointy,-0.5,2,-1
28,0.4825,P,4,Pointy,-0.5,3,0
29,0.43,R,4,Pointy,-0.5,4,1
29,0.6745,O,4,Pointy,-0.5,5,2
29,0.5335,Y,4,Pointy,-0.5,4,1
29,0.659,H,4,Pointy,-0.5,3,0
29,0.6445,G,4,Pointy,-0.5,2,-1
29,0.4345,C,4,Pointy,-0.5,1,-2
29,0.5365,B,4,Pointy,-0.5,2,-1
29,0.6065,P,4,Pointy,-0.5,3,0
30,0.004,R,4,Pointy,-0.5,4,1
30,5.00E-04,O,4,Pointy,-0.5,5,2
30,0.8,Y,4,Pointy,-0.5,4,1
30,0.774,H,4,Pointy,-0.5,3,0
30,0.4,G,4,Pointy,-0.5,2,-1
30,0.858,C,4,Pointy,-0.5,1,-2
30,0.998,B,4,Pointy,-0.5,2,-1
30,0.971,P,4,Pointy,-0.5,3,0
31,0.7455,R,4,Pointy,-0.5,4,1
31,0.384,O,4,Pointy,-0.5,5,2
31,0.491,Y,4,Pointy,-0.5,4,1
31,0.5855,H,4,Pointy,-0.5,3,0
31,0.789,G,4,Pointy,-0.5,2,-1
31,0.709,C,4,Pointy,-0.5,1,-2
31,0.569,B,4,Pointy,-0.5,2,-1
31,0.587,P,4,Pointy,-0.5,3,0
32,0.575,R,4,Pointy,-0.5,4,1
32,0.5845,O,4,Pointy,-0.5,5,2
32,0.3515,Y,4,Pointy,-0.5,4,1
32,0.8735,H,4,Pointy,-0.5,3,0
32,0.4185,G,4,Pointy,-0.5,2,-1
32,0.2495,C,4,Pointy,-0.5,1,-2
32,0.3825,B,4,Pointy,-0.5,2,-1
32,0.571,P,4,Pointy,-0.5,3,0
33,0.888,R,4,Pointy,-0.5,4,1
33,0.905,O,4,Pointy,-0.5,5,2
33,0.3885,Y,4,Pointy,-0.5,4,1
33,0.571,H,4,Pointy,-0.5,3,0
33,0.7105,G,4,Pointy,-0.5,2,-1
33,0.688,C,4,Pointy,-0.5,1,-2
33,0.343,B,4,Pointy,-0.5,2,-1
33,0.4005,P,4,Pointy,-0.5,3,0
34,0.5585,R,4,Pointy,-0.5,4,1
34,0.8405,O,4,Pointy,-0.5,5,2
34,0.6595,Y,4,Pointy,-0.5,4,1
34,0.555,H,4,Pointy,-0.5,3,0
34,0.5395,G,4,Pointy,-0.5,2,-1
34,0.469,C,4,Pointy,-0.5,1,-2
34,0.463,B,4,Pointy,-0.5,2,-1
34,0.5435,P,4,Pointy,-0.5,3,0
35,0.6625,R,4,Pointy,-0.5,4,1
35,0.5295,O,4,Pointy,-0.5,5,2
35,0.4085,Y,4,Pointy,-0.5,4,1
35,0.6295,H,4,Pointy,-0.5,3,0
35,0.499,G,4,Pointy,-0.5,2,-1
35,0.4175,C,4,Pointy,-0.5,1,-2
35,0.5125,B,4,Pointy,-0.5,2,-1
35,0.6185,P,4,Pointy,-0.5,3,0
36,0.609,R,4,Pointy,-0.5,4,1
36,0.494,O,4,Pointy,-0.5,5,2
36,0.8225,Y,4,Pointy,-0.5,4,1
36,0.691,H,4,Pointy,-0.5,3,0
36,0.1785,G,4,Pointy,-0.5,2,-1
36,0.4335,C,4,Pointy,-0.5,1,-2
36,0.5555,B,4,Pointy,-0.5,2,-1
36,0.5595,P,4,Pointy,-0.5,3,0
37,0.207,R,4,Pointy,-0.5,4,1
37,0.252,O,4,Pointy,-0.5,5,2
37,0.8335,Y,4,Pointy,-0.5,4,1
37,0.251,H,4,Pointy,-0.5,3,0
37,0.487,G,4,Pointy,-0.5,2,-1
37,0.3705,C,4,Pointy,-0.5,1,-2
37,0.475,B,4,Pointy,-0.5,2,-1
37,0.315,P,4,Pointy,-0.5,3,0
38,0.5345,R,4,Pointy,-0.5,4,1
38,0.49,O,4,Pointy,-0.5,5,2
38,0.8375,Y,4,Pointy,-0.5,4,1
38,0.566,H,4,Pointy,-0.5,3,0
38,0.547,G,4,Pointy,-0.5,2,-1
38,0.41,C,4,Pointy,-0.5,1,-2
38,0.525,B,4,Pointy,-0.5,2,-1
38,0.5045,P,4,Pointy,-0.5,3,0
39,0.4655,R,4,Pointy,-0.5,4,1
39,0.6095,O,4,Pointy,-0.5,5,2
39,0.7035,Y,4,Pointy,-0.5,4,1
39,0.3875,H,4,Pointy,-0.5,3,0
39,0.71,G,4,Pointy,-0.5,2,-1
39,0.472,C,4,Pointy,-0.5,1,-2
39,0.5555,B,4,Pointy,-0.5,2,-1
39,0.3675,P,4,Pointy,-0.5,3,0
40,0.982,R,4,Pointy,-0.5,4,1
40,1,O,4,Pointy,-0.5,5,2
40,0.652,Y,4,Pointy,-0.5,4,1
40,0.546,H,4,Pointy,-0.5,3,0
40,0.699,G,4,Pointy,-0.5,2,-1
40,0.5785,C,4,Pointy,-0.5,1,-2
40,0.458,B,4,Pointy,-0.5,2,-1
40,0.406,P,4,Pointy,-0.5,3,0
41,0.5525,R,4,Pointy,-0.5,4,1
41,0.575,O,4,Pointy,-0.5,5,2
41,0.456,Y,4,Pointy,-0.5,4,1
41,0.268,H,4,Pointy,-0.5,3,0
41,0.2715,G,4,Pointy,-0.5,2,-1
41,0.5815,C,4,Pointy,-0.5,1,-2
41,0.6325,B,4,Pointy,-0.5,2,-1
41,0.269,P,4,Pointy,-0.5,3,0
42,0.5605,R,4,Pointy,-0.5,4,1
42,0.8045,O,4,Pointy,-0.5,5,2
42,0.896,Y,4,Pointy,-0.5,4,1
42,0.646,H,4,Pointy,-0.5,3,0
42,0.107,G,4,Pointy,-0.5,2,-1
42,0.357,C,4,Pointy,-0.5,1,-2
42,0.5895,B,4,Pointy,-0.5,2,-1
42,0.098,P,4,Pointy,-0.5,3,0
43,0.1865,R,4,Pointy,-0.5,4,1
43,0.317,O,4,Pointy,-0.5,5,2
43,0.527,Y,4,Pointy,-0.5,4,1
43,0.4665,H,4,Pointy,-0.5,3,0
43,0.6305,G,4,Pointy,-0.5,2,-1
43,0.3585,C,4,Pointy,-0.5,1,-2
43,0.4585,B,4,Pointy,-0.5,2,-1
43,0.5255,P,4,Pointy,-0.5,3,0
45,0.6895,R,4,Pointy,-0.5,4,1
45,0.25,O,4,Pointy,-0.5,5,2
45,0.984,Y,4,Pointy,-0.5,4,1
45,0.167,H,4,Pointy,-0.5,3,0
45,0.484,G,4,Pointy,-0.5,2,-1
45,0.5645,C,4,Pointy,-0.5,1,-2
45,0.295,B,4,Pointy,-0.5,2,-1
45,0.4385,P,4,Pointy,-0.5,3,0
46,0.713,R,4,Pointy,-0.5,4,1
46,0.3105,O,4,Pointy,-0.5,5,2
46,0.6195,Y,4,Pointy,-0.5,4,1
46,0.471,H,4,Pointy,-0.5,3,0
46,0.655,G,4,Pointy,-0.5,2,-1
46,0.483,C,4,Pointy,-0.5,1,-2
46,0.565,B,4,Pointy,-0.5,2,-1
46,0.444,P,4,Pointy,-0.5,3,0
47,0.437,R,4,Pointy,-0.5,4,1
47,0.908,O,4,Pointy,-0.5,5,2
47,0.463,Y,4,Pointy,-0.5,4,1
47,0.8405,H,4,Pointy,-0.5,3,0
47,0.5515,G,4,Pointy,-0.5,2,-1
47,0.556,C,4,Pointy,-0.5,1,-2
47,0.5325,B,4,Pointy,-0.5,2,-1
47,0.5915,P,4,Pointy,-0.5,3,0
48,0.507,R,4,Pointy,-0.5,4,1
48,0.6795,O,4,Pointy,-0.5,5,2
48,0.778,Y,4,Pointy,-0.5,4,1
48,0.514,H,4,Pointy,-0.5,3,0
48,0.619,G,4,Pointy,-0.5,2,-1
48,0.671,C,4,Pointy,-0.5,1,-2
48,0.5945,B,4,Pointy,-0.5,2,-1
48,0.5905,P,4,Pointy,-0.5,3,0
49,0.227,R,4,Pointy,-0.5,4,1
49,0.215,O,4,Pointy,-0.5,5,2
49,0.793,Y,4,Pointy,-0.5,4,1
49,0.616,H,4,Pointy,-0.5,3,0
49,0.5995,G,4,Pointy,-0.5,2,-1
49,0.4355,C,4,Pointy,-0.5,1,-2
49,0.897,B,4,Pointy,-0.5,2,-1
49,0.319,P,4,Pointy,-0.5,3,0
50,0.7245,R,4,Pointy,-0.5,4,1
50,0.606,O,4,Pointy,-0.5,5,2
50,0.7535,Y,4,Pointy,-0.5,4,1
50,0.6765,H,4,Pointy,-0.5,3,0
50,0.6005,G,4,Pointy,-0.5,2,-1
50,0.7595,C,4,Pointy,-0.5,1,-2
50,0.653,B,4,Pointy,-0.5,2,-1
50,0.685,P,4,Pointy,-0.5,3,0
51,0.776,R,4,Pointy,-0.5,4,1
51,0.3795,O,4,Pointy,-0.5,5,2
51,0.7185,Y,4,Pointy,-0.5,4,1
51,0.464,H,4,Pointy,-0.5,3,0
51,0.682,G,4,Pointy,-0.5,2,-1
51,0.536,C,4,Pointy,-0.5,1,-2
51,0.487,B,4,Pointy,-0.5,2,-1
51,0.536,P,4,Pointy,-0.5,3,0
53,0.6295,R,4,Pointy,-0.5,4,1
53,0.8,O,4,Pointy,-0.5,5,2
53,0.1325,Y,4,Pointy,-0.5,4,1
53,0.112,H,4,Pointy,-0.5,3,0
53,0.5825,G,4,Pointy,-0.5,2,-1
53,0.7065,C,4,Pointy,-0.5,1,-2
53,0.3695,B,4,Pointy,-0.5,2,-1
53,0.212,P,4,Pointy,-0.5,3,0
54,0.5305,R,4,Pointy,-0.5,4,1
54,0.5885,O,4,Pointy,-0.5,5,2
54,0.734,Y,4,Pointy,-0.5,4,1
54,0.5705,H,4,Pointy,-0.5,3,0
54,0.599,G,4,Pointy,-0.5,2,-1
54,0.421,C,4,Pointy,-0.5,1,-2
54,0.769,B,4,Pointy,-0.5,2,-1
54,0.702,P,4,Pointy,-0.5,3,0
55,0.7505,R,4,Pointy,-0.5,4,1
55,0.852,O,4,Pointy,-0.5,5,2
55,0.6375,Y,4,Pointy,-0.5,4,1
55,0.636,H,4,Pointy,-0.5,3,0
55,0.3335,G,4,Pointy,-0.5,2,-1
55,0.3735,C,4,Pointy,-0.5,1,-2
55,0.3215,B,4,Pointy,-0.5,2,-1
55,0.432,P,4,Pointy,-0.5,3,0
56,0.7045,R,4,Pointy,-0.5,4,1
56,0.7815,O,4,Pointy,-0.5,5,2
56,0.8545,Y,4,Pointy,-0.5,4,1
56,0.319,H,4,Pointy,-0.5,3,0
56,0.448,G,4,Pointy,-0.5,2,-1
56,0.227,C,4,Pointy,-0.5,1,-2
56,0.2895,B,4,Pointy,-0.5,2,-1
56,0.2275,P,4,Pointy,-0.5,3,0
57,0.5885,R,4,Pointy,-0.5,4,1
57,0.8545,O,4,Pointy,-0.5,5,2
57,0.4465,Y,4,Pointy,-0.5,4,1
57,0.5655,H,4,Pointy,-0.5,3,0
57,0.32,G,4,Pointy,-0.5,2,-1
57,0.6015,C,4,Pointy,-0.5,1,-2
57,0.4735,B,4,Pointy,-0.5,2,-1
57,0.67,P,4,Pointy,-0.5,3,0
58,0.815,R,4,Pointy,-0.5,4,1
58,0.7325,O,4,Pointy,-0.5,5,2
58,0.7335,Y,4,Pointy,-0.5,4,1
58,0.69,H,4,Pointy,-0.5,3,0
58,0.3005,G,4,Pointy,-0.5,2,-1
58,0.1975,C,4,Pointy,-0.5,1,-2
58,0.341,B,4,Pointy,-0.5,2,-1
58,0.24,P,4,Pointy,-0.5,3,0
59,0.636,R,4,Pointy,-0.5,4,1
59,0.8905,O,4,Pointy,-0.5,5,2
59,0.773,Y,4,Pointy,-0.5,4,1
59,0.741,H,4,Pointy,-0.5,3,0
59,0.2385,G,4,Pointy,-0.5,2,-1
59,0.4575,C,4,Pointy,-0.5,1,-2
59,0.4735,B,4,Pointy,-0.5,2,-1
59,0.4405,P,4,Pointy,-0.5,3,0
2,0.811,R,5,Pointy,-0.5,4,1
2,0.726,O,5,Pointy,-0.5,5,2
2,0.432,Y,5,Pointy,-0.5,4,1
2,0.3695,H,5,Pointy,-0.5,3,0
2,0.404,G,5,Pointy,-0.5,2,-1
2,0.59,C,5,Pointy,-0.5,1,-2
2,0.3905,B,5,Pointy,-0.5,2,-1
2,0.553,P,5,Pointy,-0.5,3,0
3,0.461,R,5,Pointy,-0.5,4,1
3,0.492,O,5,Pointy,-0.5,5,2
3,0.397,Y,5,Pointy,-0.5,4,1
3,0.6795,H,5,Pointy,-0.5,3,0
3,0.3145,G,5,Pointy,-0.5,2,-1
3,0.536,C,5,Pointy,-0.5,1,-2
3,0.689,B,5,Pointy,-0.5,2,-1
