Subj,ShapeNameC,ShapeColorC,Condition,Trial,TrialBin,ResponseTime,bodyShape,Response,Correct,totalCorrect,NoticedColorStr,NoticedColorC
122,0.5,-0.5,2,60,2,394,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,61,2,386,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,62,2,602,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,63,2,570,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,64,2,490,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,65,2,397,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,66,2,421,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,67,2,444,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,68,2,562,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,69,2,451,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,70,2,617,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,71,2,871,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,72,2,667,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,73,2,488,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,74,2,460,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,75,2,721,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,76,2,588,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,77,2,540,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,78,2,494,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,79,2,481,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,80,2,501,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,81,3,448,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,82,3,454,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,83,3,379,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,84,3,628,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,85,3,499,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,86,3,374,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,87,3,350,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,88,3,455,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,89,3,333,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,90,3,295,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,91,3,515,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,92,3,438,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,93,3,331,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,94,3,422,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,95,3,348,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,96,3,486,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,97,3,474,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,98,3,479,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,99,3,404,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,100,3,459,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,101,3,639,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,102,3,381,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,103,3,326,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,104,3,321,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,105,3,459,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,106,3,352,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,107,3,426,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,108,3,367,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,109,3,424,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,110,3,255,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,111,3,428,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,112,3,451,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,113,3,488,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,114,3,428,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,115,3,483,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,116,3,262,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,117,3,228,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,118,3,418,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,119,3,313,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,120,3,260,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,121,4,573,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,122,4,350,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,123,4,438,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,124,4,236,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,125,4,474,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,126,4,831,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,127,4,470,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,128,4,842,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,129,4,432,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,130,4,534,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,131,4,424,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,132,4,447,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,133,4,453,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,134,4,362,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,135,4,451,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,136,4,344,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,137,4,369,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,138,4,458,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,139,4,255,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,140,4,701,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,141,4,504,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,142,4,475,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,143,4,576,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,144,4,945,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,145,4,466,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,146,4,582,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,147,4,406,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,148,4,430,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,149,4,660,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,150,4,418,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,151,4,536,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,152,4,521,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,153,4,492,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,154,4,576,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,155,4,497,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,156,4,517,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,157,4,407,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,158,4,335,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,159,4,504,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,160,4,427,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,161,5,1144,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,162,5,146,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,163,5,436,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,164,5,266,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,165,5,279,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,166,5,531,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,167,5,1669,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,168,5,346,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,169,5,564,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,170,5,470,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,171,5,570,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,172,5,954,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,173,5,459,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,174,5,433,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,175,5,423,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,176,5,525,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,177,5,416,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,178,5,407,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,179,5,734,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,180,5,503,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,181,5,634,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,182,5,408,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,183,5,496,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,184,5,436,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,185,5,586,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,186,5,826,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,187,5,879,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,188,5,2596,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,189,5,517,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,190,5,583,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,191,5,519,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,192,5,522,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,193,5,444,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,194,5,674,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,195,5,654,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,196,5,588,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,197,5,956,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,198,5,557,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,199,5,814,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,200,5,373,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,201,6,778,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,202,6,547,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,203,6,405,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,204,6,412,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,205,6,547,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,206,6,1796,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,207,6,805,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,208,6,796,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,209,6,564,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,210,6,437,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,211,6,539,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,212,6,429,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,213,6,339,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,214,6,637,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,215,6,475,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,216,6,896,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,217,6,644,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,218,6,386,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,219,6,362,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,220,6,467,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,221,6,391,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,222,6,639,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,223,6,525,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,224,6,575,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,225,6,496,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,226,6,436,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,227,6,666,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,228,6,694,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,229,6,434,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,230,6,664,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,231,6,581,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,232,6,646,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,233,6,404,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,234,6,507,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,235,6,462,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,236,6,435,2,2,1,210,non-noticers,-0.5
122,0.5,-0.5,2,237,6,361,2,1,0,210,non-noticers,-0.5
122,0.5,-0.5,2,238,6,290,1,2,0,210,non-noticers,-0.5
122,0.5,-0.5,2,239,6,494,1,1,1,210,non-noticers,-0.5
122,0.5,-0.5,2,240,6,354,2,2,1,210,non-noticers,-0.5
123,-0.5,0.5,3,1,1,3038,2,2,0,239,noticers,0.5
123,-0.5,0.5,3,2,1,2022,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,3,1,1417,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,4,1,1044,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,5,1,943,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,6,1,668,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,7,1,597,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,8,1,994,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,9,1,703,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,10,1,535,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,11,1,1078,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,12,1,735,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,13,1,660,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,14,1,670,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,15,1,584,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,16,1,597,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,17,1,513,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,18,1,577,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,19,1,895,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,20,1,623,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,21,1,603,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,22,1,550,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,23,1,1124,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,24,1,715,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,25,1,771,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,26,1,728,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,27,1,784,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,28,1,708,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,29,1,588,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,30,1,600,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,31,1,2452,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,32,1,725,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,33,1,828,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,34,1,656,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,35,1,810,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,36,1,638,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,37,1,551,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,38,1,677,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,39,1,543,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,40,1,606,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,41,2,1496,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,42,2,2017,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,43,2,1379,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,44,2,863,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,45,2,785,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,46,2,1350,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,47,2,660,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,48,2,670,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,49,2,759,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,50,2,700,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,51,2,596,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,52,2,609,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,53,2,541,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,54,2,540,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,55,2,603,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,56,2,711,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,57,2,607,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,58,2,650,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,59,2,644,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,60,2,527,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,61,2,591,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,62,2,763,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,63,2,673,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,64,2,763,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,65,2,657,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,66,2,602,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,67,2,630,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,68,2,561,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,69,2,703,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,70,2,775,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,71,2,637,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,72,2,471,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,73,2,601,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,74,2,517,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,75,2,484,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,76,2,500,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,77,2,565,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,78,2,643,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,79,2,558,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,80,2,572,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,81,3,761,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,82,3,542,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,83,3,637,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,84,3,696,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,85,3,608,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,86,3,556,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,87,3,634,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,88,3,549,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,89,3,580,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,90,3,577,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,91,3,622,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,92,3,713,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,93,3,561,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,94,3,1328,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,95,3,622,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,96,3,570,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,97,3,583,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,98,3,819,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,99,3,1718,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,100,3,693,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,101,3,574,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,102,3,651,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,103,3,549,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,104,3,628,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,105,3,511,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,106,3,622,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,107,3,602,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,108,3,1094,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,109,3,638,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,110,3,601,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,111,3,581,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,112,3,579,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,113,3,592,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,114,3,653,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,115,3,470,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,116,3,696,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,117,3,480,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,118,3,514,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,119,3,498,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,120,3,499,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,121,4,988,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,122,4,616,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,123,4,1076,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,124,4,509,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,125,4,813,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,126,4,497,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,127,4,562,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,128,4,560,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,129,4,558,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,130,4,539,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,131,4,474,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,132,4,588,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,133,4,536,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,134,4,535,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,135,4,758,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,136,4,572,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,137,4,553,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,138,4,663,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,139,4,753,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,140,4,567,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,141,4,532,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,142,4,516,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,143,4,628,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,144,4,543,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,145,4,478,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,146,4,542,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,147,4,509,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,148,4,557,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,149,4,460,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,150,4,558,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,151,4,444,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,152,4,495,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,153,4,464,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,154,4,466,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,155,4,515,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,156,4,499,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,157,4,548,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,158,4,594,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,159,4,655,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,160,4,569,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,161,5,820,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,162,5,774,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,163,5,571,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,164,5,1113,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,165,5,528,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,166,5,624,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,167,5,523,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,168,5,507,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,169,5,443,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,170,5,734,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,171,5,580,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,172,5,465,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,173,5,531,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,174,5,691,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,175,5,683,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,176,5,532,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,177,5,580,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,178,5,609,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,179,5,604,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,180,5,632,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,181,5,548,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,182,5,563,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,183,5,577,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,184,5,718,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,185,5,678,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,186,5,655,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,187,5,696,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,188,5,641,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,189,5,523,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,190,5,571,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,191,5,472,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,192,5,538,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,193,5,489,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,194,5,762,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,195,5,560,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,196,5,541,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,197,5,620,1,2,1,239,noticers,0.5
123,-0.5,0.5,3,198,5,567,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,199,5,580,2,1,1,239,noticers,0.5
123,-0.5,0.5,3,200,5,642,1,2,1,239,noticers,0.5
