Subj,Ratings,ColorID,Sat.Light,Warmness,WarmnessC,NameStr,NameC
226,0.38375,H,3,3,0,SLUB,-0.5
226,0.38375,H,3,3,0,SLUB,-0.5
226,0.38375,H,3,3,0,SLUB,-0.5
235,0,H,1,3,0,FILK,0.5
235,0,H,1,3,0,FILK,0.5
235,0,H,1,3,0,FILK,0.5
235,0,H,1,3,0,FILK,0.5
265,0.8575,H,3,3,0,SLUB,-0.5
265,0.8575,H,3,3,0,SLUB,-0.5
265,0.8575,H,3,3,0,SLUB,-0.5
265,0.8575,H,3,3,0,SLUB,-0.5
275,0.7625,H,1,3,0,FILK,0.5
275,0.7625,H,1,3,0,FILK,0.5
275,0.7625,H,1,3,0,FILK,0.5
275,0.7625,H,1,3,0,FILK,0.5
250,1,H,2,3,0,FILK,0.5
250,1,H,2,3,0,FILK,0.5
250,1,H,2,3,0,FILK,0.5
250,1,H,2,3,0,FILK,0.5
278,0.67,H,1,3,0,SLUB,-0.5
278,0.67,H,1,3,0,SLUB,-0.5
278,0.67,H,1,3,0,SLUB,-0.5
278,0.67,H,1,3,0,SLUB,-0.5
234,0.26875,H,2,3,0,SLUB,-0.5
234,0.26875,H,2,3,0,SLUB,-0.5
234,0.26875,H,2,3,0,SLUB,-0.5
234,0.26875,H,2,3,0,SLUB,-0.5
249,0.72,H,3,3,0,SLUB,-0.5
249,0.72,H,3,3,0,SLUB,-0.5
249,0.72,H,3,3,0,SLUB,-0.5
249,0.72,H,3,3,0,SLUB,-0.5
226,0.27,H,4,3,0,SLUB,-0.5
226,0.27,H,4,3,0,SLUB,-0.5
226,0.27,H,4,3,0,SLUB,-0.5
226,0.27,H,4,3,0,SLUB,-0.5
235,0.155,H,2,3,0,FILK,0.5
235,0.155,H,2,3,0,FILK,0.5
235,0.155,H,2,3,0,FILK,0.5
235,0.155,H,2,3,0,FILK,0.5
265,0.81875,H,4,3,0,SLUB,-0.5
265,0.81875,H,4,3,0,SLUB,-0.5
265,0.81875,H,4,3,0,SLUB,-0.5
265,0.81875,H,4,3,0,SLUB,-0.5
275,0.8525,H,2,3,0,FILK,0.5
275,0.8525,H,2,3,0,FILK,0.5
275,0.8525,H,2,3,0,FILK,0.5
275,0.8525,H,2,3,0,FILK,0.5
250,0.72,H,3,3,0,FILK,0.5
250,0.72,H,3,3,0,FILK,0.5
250,0.72,H,3,3,0,FILK,0.5
250,0.72,H,3,3,0,FILK,0.5
278,0.7175,H,2,3,0,SLUB,-0.5
278,0.7175,H,2,3,0,SLUB,-0.5
278,0.7175,H,2,3,0,SLUB,-0.5
278,0.7175,H,2,3,0,SLUB,-0.5
234,0.855,H,3,3,0,SLUB,-0.5
234,0.855,H,3,3,0,SLUB,-0.5
234,0.855,H,3,3,0,SLUB,-0.5
234,0.855,H,3,3,0,SLUB,-0.5
222,0.2925,H,1,3,0,FILK,0.5
222,0.2925,H,1,3,0,FILK,0.5
222,0.2925,H,1,3,0,FILK,0.5
222,0.2925,H,1,3,0,FILK,0.5
227,0.185,H,1,3,0,SLUB,-0.5
227,0.185,H,1,3,0,SLUB,-0.5
227,0.185,H,1,3,0,SLUB,-0.5
227,0.185,H,1,3,0,SLUB,-0.5
269,0.78375,H,4,3,0,SLUB,-0.5
269,0.78375,H,4,3,0,SLUB,-0.5
269,0.78375,H,4,3,0,SLUB,-0.5
269,0.78375,H,4,3,0,SLUB,-0.5
266,0.36125,H,1,3,0,SLUB,-0.5
266,0.36125,H,1,3,0,SLUB,-0.5
266,0.36125,H,1,3,0,SLUB,-0.5
266,0.36125,H,1,3,0,SLUB,-0.5
275,0.47125,H,3,3,0,FILK,0.5
275,0.47125,H,3,3,0,FILK,0.5
275,0.47125,H,3,3,0,FILK,0.5
275,0.47125,H,3,3,0,FILK,0.5
250,0,H,4,3,0,FILK,0.5
250,0,H,4,3,0,FILK,0.5
250,0,H,4,3,0,FILK,0.5
250,0,H,4,3,0,FILK,0.5
278,0.56625,H,3,3,0,SLUB,-0.5
278,0.56625,H,3,3,0,SLUB,-0.5
278,0.56625,H,3,3,0,SLUB,-0.5
278,0.56625,H,3,3,0,SLUB,-0.5
234,1,H,4,3,0,SLUB,-0.5
234,1,H,4,3,0,SLUB,-0.5
234,1,H,4,3,0,SLUB,-0.5
234,1,H,4,3,0,SLUB,-0.5
222,0.14375,H,2,3,0,FILK,0.5
222,0.14375,H,2,3,0,FILK,0.5
222,0.14375,H,2,3,0,FILK,0.5
222,0.14375,H,2,3,0,FILK,0.5
227,0.23,H,2,3,0,SLUB,-0.5
227,0.23,H,2,3,0,SLUB,-0.5
227,0.23,H,2,3,0,SLUB,-0.5
227,0.23,H,2,3,0,SLUB,-0.5
270,0.97625,H,1,3,0,SLUB,-0.5
270,0.97625,H,1,3,0,SLUB,-0.5
270,0.97625,H,1,3,0,SLUB,-0.5
270,0.97625,H,1,3,0,SLUB,-0.5
266,0.38125,H,2,3,0,SLUB,-0.5
266,0.38125,H,2,3,0,SLUB,-0.5
266,0.38125,H,2,3,0,SLUB,-0.5
266,0.38125,H,2,3,0,SLUB,-0.5
275,0.03,H,4,3,0,FILK,0.5
275,0.03,H,4,3,0,FILK,0.5
275,0.03,H,4,3,0,FILK,0.5
275,0.03,H,4,3,0,FILK,0.5
251,0.7975,H,1,3,0,FILK,0.5
251,0.7975,H,1,3,0,FILK,0.5
251,0.7975,H,1,3,0,FILK,0.5
251,0.7975,H,1,3,0,FILK,0.5
278,0.3625,H,4,3,0,SLUB,-0.5
278,0.3625,H,4,3,0,SLUB,-0.5
278,0.3625,H,4,3,0,SLUB,-0.5
278,0.3625,H,4,3,0,SLUB,-0.5
235,0.59375,H,1,3,0,SLUB,-0.5
235,0.59375,H,1,3,0,SLUB,-0.5
235,0.59375,H,1,3,0,SLUB,-0.5
235,0.59375,H,1,3,0,SLUB,-0.5
222,0.61,H,3,3,0,FILK,0.5
222,0.61,H,3,3,0,FILK,0.5
222,0.61,H,3,3,0,FILK,0.5
222,0.61,H,3,3,0,FILK,0.5
227,0.815,H,3,3,0,SLUB,-0.5
227,0.815,H,3,3,0,SLUB,-0.5
227,0.815,H,3,3,0,SLUB,-0.5
227,0.815,H,3,3,0,SLUB,-0.5
270,0.83625,H,2,3,0,SLUB,-0.5
270,0.83625,H,2,3,0,SLUB,-0.5
270,0.83625,H,2,3,0,SLUB,-0.5
270,0.83625,H,2,3,0,SLUB,-0.5
266,0.62125,H,3,3,0,SLUB,-0.5
266,0.62125,H,3,3,0,SLUB,-0.5
266,0.62125,H,3,3,0,SLUB,-0.5
266,0.62125,H,3,3,0,SLUB,-0.5
276,0.9725,H,1,3,0,FILK,0.5
276,0.9725,H,1,3,0,FILK,0.5
276,0.9725,H,1,3,0,FILK,0.5
276,0.9725,H,1,3,0,FILK,0.5
251,0.615,H,2,3,0,FILK,0.5
251,0.615,H,2,3,0,FILK,0.5
251,0.615,H,2,3,0,FILK,0.5
251,0.615,H,2,3,0,FILK,0.5
279,0.30875,H,1,3,0,SLUB,-0.5
279,0.30875,H,1,3,0,SLUB,-0.5
279,0.30875,H,1,3,0,SLUB,-0.5
279,0.30875,H,1,3,0,SLUB,-0.5
235,0.47125,H,2,3,0,SLUB,-0.5
235,0.47125,H,2,3,0,SLUB,-0.5
235,0.47125,H,2,3,0,SLUB,-0.5
235,0.47125,H,2,3,0,SLUB,-0.5
222,0.5975,H,4,3,0,FILK,0.5
222,0.5975,H,4,3,0,FILK,0.5
222,0.5975,H,4,3,0,FILK,0.5
222,0.5975,H,4,3,0,FILK,0.5
227,0.96875,H,4,3,0,SLUB,-0.5
227,0.96875,H,4,3,0,SLUB,-0.5
227,0.96875,H,4,3,0,SLUB,-0.5
227,0.96875,H,4,3,0,SLUB,-0.5
270,0.65625,H,3,3,0,SLUB,-0.5
270,0.65625,H,3,3,0,SLUB,-0.5
270,0.65625,H,3,3,0,SLUB,-0.5
270,0.65625,H,3,3,0,SLUB,-0.5
266,0.8125,H,4,3,0,SLUB,-0.5
266,0.8125,H,4,3,0,SLUB,-0.5
266,0.8125,H,4,3,0,SLUB,-0.5
266,0.8125,H,4,3,0,SLUB,-0.5
276,0.68,H,2,3,0,FILK,0.5
276,0.68,H,2,3,0,FILK,0.5
276,0.68,H,2,3,0,FILK,0.5
276,0.68,H,2,3,0,FILK,0.5
251,0.365,H,3,3,0,FILK,0.5
251,0.365,H,3,3,0,FILK,0.5
251,0.365,H,3,3,0,FILK,0.5
251,0.365,H,3,3,0,FILK,0.5
279,0.57625,H,2,3,0,SLUB,-0.5
279,0.57625,H,2,3,0,SLUB,-0.5
279,0.57625,H,2,3,0,SLUB,-0.5
279,0.57625,H,2,3,0,SLUB,-0.5
235,0.8725,H,3,3,0,SLUB,-0.5
235,0.8725,H,3,3,0,SLUB,-0.5
235,0.8725,H,3,3,0,SLUB,-0.5
235,0.8725,H,3,3,0,SLUB,-0.5
223,0.77625,H,1,3,0,FILK,0.5
223,0.77625,H,1,3,0,FILK,0.5
223,0.77625,H,1,3,0,FILK,0.5
223,0.77625,H,1,3,0,FILK,0.5
228,0.115,H,1,3,0,SLUB,-0.5
228,0.115,H,1,3,0,SLUB,-0.5
228,0.115,H,1,3,0,SLUB,-0.5
228,0.115,H,1,3,0,SLUB,-0.5
270,0.66625,H,4,3,0,SLUB,-0.5
270,0.66625,H,4,3,0,SLUB,-0.5
270,0.66625,H,4,3,0,SLUB,-0.5
270,0.66625,H,4,3,0,SLUB,-0.5
267,0,H,1,3,0,SLUB,-0.5
267,0,H,1,3,0,SLUB,-0.5
267,0,H,1,3,0,SLUB,-0.5
267,0,H,1,3,0,SLUB,-0.5
276,0.23625,H,3,3,0,FILK,0.5
276,0.23625,H,3,3,0,FILK,0.5
276,0.23625,H,3,3,0,FILK,0.5
276,0.23625,H,3,3,0,FILK,0.5
251,0.21625,H,4,3,0,FILK,0.5
251,0.21625,H,4,3,0,FILK,0.5
251,0.21625,H,4,3,0,FILK,0.5
251,0.21625,H,4,3,0,FILK,0.5
279,0.90125,H,3,3,0,SLUB,-0.5
279,0.90125,H,3,3,0,SLUB,-0.5
279,0.90125,H,3,3,0,SLUB,-0.5
279,0.90125,H,3,3,0,SLUB,-0.5
235,0.97,H,4,3,0,SLUB,-0.5
235,0.97,H,4,3,0,SLUB,-0.5
235,0.97,H,4,3,0,SLUB,-0.5
235,0.97,H,4,3,0,SLUB,-0.5
223,0.45625,H,2,3,0,FILK,0.5
223,0.45625,H,2,3,0,FILK,0.5
223,0.45625,H,2,3,0,FILK,0.5
223,0.45625,H,2,3,0,FILK,0.5
228,0.48625,H,2,3,0,SLUB,-0.5
228,0.48625,H,2,3,0,SLUB,-0.5
228,0.48625,H,2,3,0,SLUB,-0.5
228,0.48625,H,2,3,0,SLUB,-0.5
271,0.19375,H,1,3,0,SLUB,-0.5
271,0.19375,H,1,3,0,SLUB,-0.5
271,0.19375,H,1,3,0,SLUB,-0.5
271,0.19375,H,1,3,0,SLUB,-0.5
267,0.4875,H,2,3,0,SLUB,-0.5
267,0.4875,H,2,3,0,SLUB,-0.5
267,0.4875,H,2,3,0,SLUB,-0.5
267,0.4875,H,2,3,0,SLUB,-0.5
276,0.2175,H,4,3,0,FILK,0.5
276,0.2175,H,4,3,0,FILK,0.5
276,0.2175,H,4,3,0,FILK,0.5
276,0.2175,H,4,3,0,FILK,0.5
252,0.51125,H,1,3,0,FILK,0.5
252,0.51125,H,1,3,0,FILK,0.5
252,0.51125,H,1,3,0,FILK,0.5
252,0.51125,H,1,3,0,FILK,0.5
279,0.74375,H,4,3,0,SLUB,-0.5
279,0.74375,H,4,3,0,SLUB,-0.5
279,0.74375,H,4,3,0,SLUB,-0.5
279,0.74375,H,4,3,0,SLUB,-0.5
236,0.01125,H,1,3,0,SLUB,-0.5
236,0.01125,H,1,3,0,SLUB,-0.5
236,0.01125,H,1,3,0,SLUB,-0.5
236,0.01125,H,1,3,0,SLUB,-0.5
223,0.4775,H,3,3,0,FILK,0.5
223,0.4775,H,3,3,0,FILK,0.5
223,0.4775,H,3,3,0,FILK,0.5
223,0.4775,H,3,3,0,FILK,0.5
228,0.63625,H,3,3,0,SLUB,-0.5
228,0.63625,H,3,3,0,SLUB,-0.5
228,0.63625,H,3,3,0,SLUB,-0.5
228,0.63625,H,3,3,0,SLUB,-0.5
271,0.3875,H,2,3,0,SLUB,-0.5
271,0.3875,H,2,3,0,SLUB,-0.5
271,0.3875,H,2,3,0,SLUB,-0.5
271,0.3875,H,2,3,0,SLUB,-0.5
267,0.685,H,3,3,0,SLUB,-0.5
267,0.685,H,3,3,0,SLUB,-0.5
267,0.685,H,3,3,0,SLUB,-0.5
267,0.685,H,3,3,0,SLUB,-0.5
256,1,H,1,3,0,FILK,0.5
256,1,H,1,3,0,FILK,0.5
256,1,H,1,3,0,FILK,0.5
256,1,H,1,3,0,FILK,0.5
252,0.2425,H,2,3,0,FILK,0.5
252,0.2425,H,2,3,0,FILK,0.5
252,0.2425,H,2,3,0,FILK,0.5
252,0.2425,H,2,3,0,FILK,0.5
240,0,H,1,3,0,SLUB,-0.5
240,0,H,1,3,0,SLUB,-0.5
240,0,H,1,3,0,SLUB,-0.5
240,0,H,1,3,0,SLUB,-0.5
236,0.17,H,2,3,0,SLUB,-0.5
236,0.17,H,2,3,0,SLUB,-0.5
236,0.17,H,2,3,0,SLUB,-0.5
236,0.17,H,2,3,0,SLUB,-0.5
223,0.19875,H,4,3,0,FILK,0.5
223,0.19875,H,4,3,0,FILK,0.5
223,0.19875,H,4,3,0,FILK,0.5
223,0.19875,H,4,3,0,FILK,0.5
228,0.94625,H,4,3,0,SLUB,-0.5
228,0.94625,H,4,3,0,SLUB,-0.5
228,0.94625,H,4,3,0,SLUB,-0.5
228,0.94625,H,4,3,0,SLUB,-0.5
271,0.685,H,3,3,0,SLUB,-0.5
271,0.685,H,3,3,0,SLUB,-0.5
271,0.685,H,3,3,0,SLUB,-0.5
271,0.685,H,3,3,0,SLUB,-0.5
267,0.7775,H,4,3,0,SLUB,-0.5
267,0.7775,H,4,3,0,SLUB,-0.5
267,0.7775,H,4,3,0,SLUB,-0.5
267,0.7775,H,4,3,0,SLUB,-0.5
256,0.9425,H,2,3,0,FILK,0.5
256,0.9425,H,2,3,0,FILK,0.5
256,0.9425,H,2,3,0,FILK,0.5
256,0.9425,H,2,3,0,FILK,0.5
252,0.53875,H,3,3,0,FILK,0.5
252,0.53875,H,3,3,0,FILK,0.5
252,0.53875,H,3,3,0,FILK,0.5
252,0.53875,H,3,3,0,FILK,0.5
240,0.00375,H,2,3,0,SLUB,-0.5
240,0.00375,H,2,3,0,SLUB,-0.5
240,0.00375,H,2,3,0,SLUB,-0.5
240,0.00375,H,2,3,0,SLUB,-0.5
236,0.6325,H,3,3,0,SLUB,-0.5
236,0.6325,H,3,3,0,SLUB,-0.5
236,0.6325,H,3,3,0,SLUB,-0.5
236,0.6325,H,3,3,0,SLUB,-0.5
226,0.90125,H,1,3,0,FILK,0.5
226,0.90125,H,1,3,0,FILK,0.5
226,0.90125,H,1,3,0,FILK,0.5
226,0.90125,H,1,3,0,FILK,0.5
229,0.28625,H,1,3,0,SLUB,-0.5
229,0.28625,H,1,3,0,SLUB,-0.5
229,0.28625,H,1,3,0,SLUB,-0.5
229,0.28625,H,1,3,0,SLUB,-0.5
271,1,H,4,3,0,SLUB,-0.5
271,1,H,4,3,0,SLUB,-0.5
271,1,H,4,3,0,SLUB,-0.5
271,1,H,4,3,0,SLUB,-0.5
268,0.23125,H,1,3,0,SLUB,-0.5
268,0.23125,H,1,3,0,SLUB,-0.5
268,0.23125,H,1,3,0,SLUB,-0.5
268,0.23125,H,1,3,0,SLUB,-0.5
256,0.405,H,3,3,0,FILK,0.5
256,0.405,H,3,3,0,FILK,0.5
256,0.405,H,3,3,0,FILK,0.5
256,0.405,H,3,3,0,FILK,0.5
252,0.4575,H,4,3,0,FILK,0.5
252,0.4575,H,4,3,0,FILK,0.5
252,0.4575,H,4,3,0,FILK,0.5
252,0.4575,H,4,3,0,FILK,0.5
240,0.515,H,3,3,0,SLUB,-0.5
240,0.515,H,3,3,0,SLUB,-0.5
240,0.515,H,3,3,0,SLUB,-0.5
240,0.515,H,3,3,0,SLUB,-0.5
236,0.8475,H,4,3,0,SLUB,-0.5
236,0.8475,H,4,3,0,SLUB,-0.5
236,0.8475,H,4,3,0,SLUB,-0.5
236,0.8475,H,4,3,0,SLUB,-0.5
226,0.67125,H,2,3,0,FILK,0.5
226,0.67125,H,2,3,0,FILK,0.5
226,0.67125,H,2,3,0,FILK,0.5
226,0.67125,H,2,3,0,FILK,0.5
229,0.2425,H,2,3,0,SLUB,-0.5
229,0.2425,H,2,3,0,SLUB,-0.5
229,0.2425,H,2,3,0,SLUB,-0.5
229,0.2425,H,2,3,0,SLUB,-0.5
273,0.17125,H,1,3,0,SLUB,-0.5
273,0.17125,H,1,3,0,SLUB,-0.5
273,0.17125,H,1,3,0,SLUB,-0.5
273,0.17125,H,1,3,0,SLUB,-0.5
268,0.765,H,2,3,0,SLUB,-0.5
268,0.765,H,2,3,0,SLUB,-0.5
268,0.765,H,2,3,0,SLUB,-0.5
268,0.765,H,2,3,0,SLUB,-0.5
256,0.045,H,4,3,0,FILK,0.5
256,0.045,H,4,3,0,FILK,0.5
256,0.045,H,4,3,0,FILK,0.5
256,0.045,H,4,3,0,FILK,0.5
253,0.28,H,1,3,0,FILK,0.5
253,0.28,H,1,3,0,FILK,0.5
253,0.28,H,1,3,0,FILK,0.5
253,0.28,H,1,3,0,FILK,0.5
240,0.94375,H,4,3,0,SLUB,-0.5
240,0.94375,H,4,3,0,SLUB,-0.5
240,0.94375,H,4,3,0,SLUB,-0.5
240,0.94375,H,4,3,0,SLUB,-0.5
237,0,H,1,3,0,SLUB,-0.5
237,0,H,1,3,0,SLUB,-0.5
237,0,H,1,3,0,SLUB,-0.5
237,0,H,1,3,0,SLUB,-0.5
226,0.54125,H,3,3,0,FILK,0.5
226,0.54125,H,3,3,0,FILK,0.5
226,0.54125,H,3,3,0,FILK,0.5
226,0.54125,H,3,3,0,FILK,0.5
229,0.40625,H,3,3,0,SLUB,-0.5
229,0.40625,H,3,3,0,SLUB,-0.5
229,0.40625,H,3,3,0,SLUB,-0.5
229,0.40625,H,3,3,0,SLUB,-0.5
273,0.24875,H,2,3,0,SLUB,-0.5
273,0.24875,H,2,3,0,SLUB,-0.5
273,0.24875,H,2,3,0,SLUB,-0.5
273,0.24875,H,2,3,0,SLUB,-0.5
268,0.75375,H,3,3,0,SLUB,-0.5
268,0.75375,H,3,3,0,SLUB,-0.5
268,0.75375,H,3,3,0,SLUB,-0.5
268,0.75375,H,3,3,0,SLUB,-0.5
257,0.88875,H,1,3,0,FILK,0.5
257,0.88875,H,1,3,0,FILK,0.5
257,0.88875,H,1,3,0,FILK,0.5
257,0.88875,H,1,3,0,FILK,0.5
253,0.25875,H,2,3,0,FILK,0.5
253,0.25875,H,2,3,0,FILK,0.5
253,0.25875,H,2,3,0,FILK,0.5
253,0.25875,H,2,3,0,FILK,0.5
241,0.3175,H,1,3,0,SLUB,-0.5
241,0.3175,H,1,3,0,SLUB,-0.5
241,0.3175,H,1,3,0,SLUB,-0.5
241,0.3175,H,1,3,0,SLUB,-0.5
237,0.025,H,2,3,0,SLUB,-0.5
237,0.025,H,2,3,0,SLUB,-0.5
237,0.025,H,2,3,0,SLUB,-0.5
237,0.025,H,2,3,0,SLUB,-0.5
226,0.08625,H,4,3,0,FILK,0.5
226,0.08625,H,4,3,0,FILK,0.5
226,0.08625,H,4,3,0,FILK,0.5
226,0.08625,H,4,3,0,FILK,0.5
229,0.52,H,4,3,0,SLUB,-0.5
229,0.52,H,4,3,0,SLUB,-0.5
229,0.52,H,4,3,0,SLUB,-0.5
229,0.52,H,4,3,0,SLUB,-0.5
273,0.58625,H,3,3,0,SLUB,-0.5
273,0.58625,H,3,3,0,SLUB,-0.5
273,0.58625,H,3,3,0,SLUB,-0.5
273,0.58625,H,3,3,0,SLUB,-0.5
268,0.955,H,4,3,0,SLUB,-0.5
268,0.955,H,4,3,0,SLUB,-0.5
268,0.955,H,4,3,0,SLUB,-0.5
268,0.955,H,4,3,0,SLUB,-0.5
257,0.81625,H,2,3,0,FILK,0.5
257,0.81625,H,2,3,0,FILK,0.5
257,0.81625,H,2,3,0,FILK,0.5
257,0.81625,H,2,3,0,FILK,0.5
253,0.75,H,3,3,0,FILK,0.5
253,0.75,H,3,3,0,FILK,0.5
253,0.75,H,3,3,0,FILK,0.5
253,0.75,H,3,3,0,FILK,0.5
241,0.3875,H,2,3,0,SLUB,-0.5
241,0.3875,H,2,3,0,SLUB,-0.5
241,0.3875,H,2,3,0,SLUB,-0.5
241,0.3875,H,2,3,0,SLUB,-0.5
237,0.28875,H,3,3,0,SLUB,-0.5
237,0.28875,H,3,3,0,SLUB,-0.5
237,0.28875,H,3,3,0,SLUB,-0.5
237,0.28875,H,3,3,0,SLUB,-0.5
227,0.99,H,1,3,0,FILK,0.5
227,0.99,H,1,3,0,FILK,0.5
227,0.99,H,1,3,0,FILK,0.5
227,0.99,H,1,3,0,FILK,0.5
230,0,H,1,3,0,SLUB,-0.5
230,0,H,1,3,0,SLUB,-0.5
230,0,H,1,3,0,SLUB,-0.5
230,0,H,1,3,0,SLUB,-0.5
273,0.90625,H,4,3,0,SLUB,-0.5
273,0.90625,H,4,3,0,SLUB,-0.5
273,0.90625,H,4,3,0,SLUB,-0.5
273,0.90625,H,4,3,0,SLUB,-0.5
269,0.13125,H,1,3,0,SLUB,-0.5
269,0.13125,H,1,3,0,SLUB,-0.5
269,0.13125,H,1,3,0,SLUB,-0.5
269,0.13125,H,1,3,0,SLUB,-0.5
257,0.235,H,3,3,0,FILK,0.5
257,0.235,H,3,3,0,FILK,0.5
257,0.235,H,3,3,0,FILK,0.5
257,0.235,H,3,3,0,FILK,0.5
253,0.72,H,4,3,0,FILK,0.5
253,0.72,H,4,3,0,FILK,0.5
253,0.72,H,4,3,0,FILK,0.5
253,0.72,H,4,3,0,FILK,0.5
241,0.5025,H,3,3,0,SLUB,-0.5
241,0.5025,H,3,3,0,SLUB,-0.5
241,0.5025,H,3,3,0,SLUB,-0.5
241,0.5025,H,3,3,0,SLUB,-0.5
237,0.93,H,4,3,0,SLUB,-0.5
237,0.93,H,4,3,0,SLUB,-0.5
237,0.93,H,4,3,0,SLUB,-0.5
237,0.93,H,4,3,0,SLUB,-0.5
227,1,H,2,3,0,FILK,0.5
227,1,H,2,3,0,FILK,0.5
227,1,H,2,3,0,FILK,0.5
227,1,H,2,3,0,FILK,0.5
230,0.0875,H,2,3,0,SLUB,-0.5
230,0.0875,H,2,3,0,SLUB,-0.5
230,0.0875,H,2,3,0,SLUB,-0.5
230,0.0875,H,2,3,0,SLUB,-0.5
274,0.87125,H,1,3,0,SLUB,-0.5
274,0.87125,H,1,3,0,SLUB,-0.5
274,0.87125,H,1,3,0,SLUB,-0.5
274,0.87125,H,1,3,0,SLUB,-0.5
269,0.15875,H,2,3,0,SLUB,-0.5
269,0.15875,H,2,3,0,SLUB,-0.5
269,0.15875,H,2,3,0,SLUB,-0.5
269,0.15875,H,2,3,0,SLUB,-0.5
257,0,H,4,3,0,FILK,0.5
257,0,H,4,3,0,FILK,0.5
257,0,H,4,3,0,FILK,0.5
257,0,H,4,3,0,FILK,0.5
254,0.34625,H,1,3,0,FILK,0.5
254,0.34625,H,1,3,0,FILK,0.5
254,0.34625,H,1,3,0,FILK,0.5
254,0.34625,H,1,3,0,FILK,0.5
241,0.78125,H,4,3,0,SLUB,-0.5
241,0.78125,H,4,3,0,SLUB,-0.5
241,0.78125,H,4,3,0,SLUB,-0.5
241,0.78125,H,4,3,0,SLUB,-0.5
238,0.53125,H,1,3,0,SLUB,-0.5
238,0.53125,H,1,3,0,SLUB,-0.5
238,0.53125,H,1,3,0,SLUB,-0.5
238,0.53125,H,1,3,0,SLUB,-0.5
227,0.22375,H,3,3,0,FILK,0.5
227,0.22375,H,3,3,0,FILK,0.5
227,0.22375,H,3,3,0,FILK,0.5
227,0.22375,H,3,3,0,FILK,0.5
230,0.805,H,3,3,0,SLUB,-0.5
230,0.805,H,3,3,0,SLUB,-0.5
230,0.805,H,3,3,0,SLUB,-0.5
230,0.805,H,3,3,0,SLUB,-0.5
274,0.1825,H,2,3,0,SLUB,-0.5
274,0.1825,H,2,3,0,SLUB,-0.5
274,0.1825,H,2,3,0,SLUB,-0.5
274,0.1825,H,2,3,0,SLUB,-0.5
269,0.60875,H,3,3,0,SLUB,-0.5
269,0.60875,H,3,3,0,SLUB,-0.5
269,0.60875,H,3,3,0,SLUB,-0.5
269,0.60875,H,3,3,0,SLUB,-0.5
258,0.6875,H,1,3,0,FILK,0.5
258,0.6875,H,1,3,0,FILK,0.5
258,0.6875,H,1,3,0,FILK,0.5
258,0.6875,H,1,3,0,FILK,0.5
254,0.545,H,2,3,0,FILK,0.5
254,0.545,H,2,3,0,FILK,0.5
254,0.545,H,2,3,0,FILK,0.5
254,0.545,H,2,3,0,FILK,0.5
242,0.23875,H,1,3,0,SLUB,-0.5
242,0.23875,H,1,3,0,SLUB,-0.5
242,0.23875,H,1,3,0,SLUB,-0.5
242,0.23875,H,1,3,0,SLUB,-0.5
238,0.715,H,2,3,0,SLUB,-0.5
238,0.715,H,2,3,0,SLUB,-0.5
238,0.715,H,2,3,0,SLUB,-0.5
238,0.715,H,2,3,0,SLUB,-0.5
227,0,H,4,3,0,FILK,0.5
227,0,H,4,3,0,FILK,0.5
227,0,H,4,3,0,FILK,0.5
227,0,H,4,3,0,FILK,0.5
242,0.64125,H,3,3,0,SLUB,-0.5
242,0.64125,H,3,3,0,SLUB,-0.5
242,0.64125,H,3,3,0,SLUB,-0.5
242,0.64125,H,3,3,0,SLUB,-0.5
238,0.72375,H,4,3,0,SLUB,-0.5
238,0.72375,H,4,3,0,SLUB,-0.5
238,0.72375,H,4,3,0,SLUB,-0.5
238,0.72375,H,4,3,0,SLUB,-0.5
228,0.4925,H,2,3,0,FILK,0.5
228,0.4925,H,2,3,0,FILK,0.5
228,0.4925,H,2,3,0,FILK,0.5
228,0.4925,H,2,3,0,FILK,0.5
243,0.985,H,1,3,0,SLUB,-0.5
243,0.985,H,1,3,0,SLUB,-0.5
243,0.985,H,1,3,0,SLUB,-0.5
243,0.985,H,1,3,0,SLUB,-0.5
254,0.79,H,3,3,0,FILK,0.5
254,0.79,H,3,3,0,FILK,0.5
254,0.79,H,3,3,0,FILK,0.5
254,0.79,H,3,3,0,FILK,0.5
242,0.24875,H,2,3,0,SLUB,-0.5
242,0.24875,H,2,3,0,SLUB,-0.5
242,0.24875,H,2,3,0,SLUB,-0.5
242,0.24875,H,2,3,0,SLUB,-0.5
238,0.55625,H,3,3,0,SLUB,-0.5
238,0.55625,H,3,3,0,SLUB,-0.5
238,0.55625,H,3,3,0,SLUB,-0.5
238,0.55625,H,3,3,0,SLUB,-0.5
228,0.33375,H,1,3,0,FILK,0.5
228,0.33375,H,1,3,0,FILK,0.5
228,0.33375,H,1,3,0,FILK,0.5
228,0.33375,H,1,3,0,FILK,0.5
242,0.72875,H,4,3,0,SLUB,-0.5
242,0.72875,H,4,3,0,SLUB,-0.5
242,0.72875,H,4,3,0,SLUB,-0.5
242,0.72875,H,4,3,0,SLUB,-0.5
239,0.44875,H,1,3,0,SLUB,-0.5
239,0.44875,H,1,3,0,SLUB,-0.5
239,0.44875,H,1,3,0,SLUB,-0.5
239,0.44875,H,1,3,0,SLUB,-0.5
228,0.23625,H,3,3,0,FILK,0.5
228,0.23625,H,3,3,0,FILK,0.5
228,0.23625,H,3,3,0,FILK,0.5
228,0.23625,H,3,3,0,FILK,0.5
243,0.6575,H,2,3,0,SLUB,-0.5
