Subj,Ratings,ColorID,ColorProtoF,ProtoStr,ProtoC,Name,NameC,ColorWarmnessC,FreqInFreqStr,FreqInFreqC,Freq,TypicalityStr,TypicalityC,NoticedColorStr,NoticedColorC,ExposureStr,ExposureC,deltaE
11056,0.8175,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
11826,0.64625,Purple,P-Purple,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
12642,0.0025,Purple,P-Purple,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,28.787
19453,0.76125,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
15767,0.09,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,28.787
18034,1,Purple,P-Purple,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
16142,0.49375,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
16894,0.5425,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
11938,0.2375,Purple,P-Purple,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,28.787
16973,0.775,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,28.787
11373,0.2375,Purple,P-Purple,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,28.787
18396,0.1725,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
19050,0.70125,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,28.787
17939,0.535,Purple,P-Purple,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
15396,0,Purple,P-Purple,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,28.787
14160,0.6125,Purple,P-Purple,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
17433,1,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,28.787
14160,0.6775,Purple,P-Purple,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
11640,0.7325,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
19593,0.78125,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,28.787
15524,0.50625,Purple,P-Purple,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,28.787
15838,0.285,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,28.787
12549,0.6175,Purple,P-Purple,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,28.787
16386,1,Purple,P-Purple,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,28.787
16242,0.4475,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
18421,0.71625,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
11826,0.75625,Purple,P-Purple,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
11548,0.8875,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
10897,0.3975,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,28.787
19668,0.4875,Purple,P-Purple,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
18340,0.48875,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,28.787
12166,0.65875,Purple,NP-Purple,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,28.787
10133,0.5825,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11900,0.36125,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11917,0.8075,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11938,0.31125,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
16970,0.93,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
12132,0.1725,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
17006,0.15875,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
17031,0.6375,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
12549,0.73375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
12568,0.4925,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
12642,0.0625,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
17551,0.785,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
12166,0.62,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
14018,0.69625,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
10453,0.4375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10492,0.39375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10528,0,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10567,0.50375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
19954,0.49375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
10785,0.565,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10811,0.56125,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
10889,0.26125,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
14663,0.39125,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10970,0.09375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10656,0.5,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
15302,0.7725,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11270,0.67125,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11327,0.69875,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11343,0.305,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11373,0.5625,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11482,0.355,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
15738,0.275,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11056,0,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11798,0.41,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
12132,0.08625,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
16113,0.41875,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
19220,0.09375,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11712,0.475,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
16304,0.31625,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11548,0.7375,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11826,0.42,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10133,0.4825,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
15562,0.57375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10453,0.3825,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10492,0.3125,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10528,0,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10567,0.81875,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10420,0.1425,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10785,0.5775,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10811,0.2925,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
10889,0.47375,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
16304,0.025,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
10970,0.6475,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
16386,0.2225,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
16142,0.72,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11270,0.59375,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11327,0.45125,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11343,0.84625,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11373,0.4675,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11482,0.59375,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
17031,0.5625,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
17096,0.37375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
17288,0.83375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
16973,0.8025,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
17551,0.645,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11498,0.8725,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11712,0.78125,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11548,0.70625,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
17919,0.56625,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11826,0.43375,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11900,0.5425,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11917,0.44,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11938,0.72875,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
14085,0.47,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
19059,0.6125,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
18384,0.74625,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
14332,0.28375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
12549,0.37625,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
12568,0.2925,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
12642,0.8675,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
12166,0.42875,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
18514,0.81375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
18612,0.14125,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
18671,0.5,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
18863,0.4225,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
12729,0.29625,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
19059,0.45875,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
19111,0,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
19220,0.705,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
13316,0,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
13364,0.61,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
13376,0.33125,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
13851,0.6725,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
19632,0.44875,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
13500,0.5375,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
13545,0.485,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
13702,0.805,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
14160,0.65875,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
14225,0.10625,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
18165,0.96,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
14326,0.8025,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
14332,0.4525,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
14545,0.37625,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
13364,0.5875,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
14845,0.51625,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
13382,0.46,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
18476,0.6325,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
15378,0.275,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
15396,0,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
15524,0.33375,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
15562,0.54125,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
15731,1,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
10988,0.2625,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11771,0.45125,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
18215,0.61375,Green,P-Green,Proto,0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw NP,-0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
19111,1,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
17096,0.6725,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
14244,0.0025,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11498,0.335,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
15838,0.9525,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
15842,0.77625,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
16386,0.93875,Green,P-Green,Proto,0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw NP,-0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11640,0.445,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
11657,0.2425,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
19593,0.71625,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
16379,0.83125,Green,NP-Green,Non-Proto,-0.5,Slub,-0.5,-0.5,Freq,0.5,5,Saw P,0.5,Noticers,0.5,UnseenChr,-0.5,27.256
11798,0.42,Green,NP-Green,Non-Proto,-0.5,Filk,0.5,-0.5,Infreq,-0.5,1,Saw P,0.5,Non-noticers,-0.5,UnseenChr,-0.5,27.256
